student_id,hours_studied,attendance,sleep_hours,exam_score,motivation,tutoring_sessions,family_income
3348,30,86,4,72,3,2,2
3349,24,89,5,70,2,3,3
3350,19,72,5,66,3,1,1
3351,17,73,5,66,3,3,2
3352,18,78,8,66,2,2,2
3353,23,72,10,65,1,2,1
3354,20,99,9,71,3,2,1
3355,16,93,7,66,2,1,2
3356,19,67,7,63,3,1,2
3357,20,60,6,63,2,2,1
3358,7,62,8,58,1,0,2
3359,23,70,7,68,1,3,2
3360,14,65,7,61,2,2,1
3361,13,81,6,65,1,2,1
3362,10,94,5,67,2,1,3
3363,9,89,7,67,2,1,3
3364,12,69,7,62,2,1,2
3365,16,76,6,86,3,0,1
3366,32,80,6,71,1,0,2
3367,17,92,8,70,2,1,1
3368,21,94,8,71,2,1,2
3369,22,96,10,71,3,2,1
3370,21,80,9,70,1,1,3
3371,20,88,5,67,2,2,1
3372,13,64,7,60,3,0,2
3373,29,83,5,73,2,0,2
3374,31,70,4,67,3,1,2
3375,10,77,10,62,3,1,1
3376,14,85,9,67,3,0,2
3377,18,70,6,65,2,1,2
3378,14,62,9,61,2,1,1
3379,23,60,9,61,1,0,1
3380,16,61,4,60,1,1,1
3381,33,60,8,68,1,4,1
3382,27,64,6,65,1,0,1
3383,21,70,8,67,1,3,2
3384,26,69,10,67,1,2,2
3385,27,99,9,74,1,0,3
3386,17,72,7,64,1,4,2
3387,15,65,9,64,1,2,1
3388,20,82,4,67,2,2,1
3389,25,94,8,74,3,6,2
3390,21,87,8,69,3,1,1
3391,11,72,8,62,3,1,1
3392,15,82,6,66,2,1,2
3393,20,89,8,69,1,2,2
3394,20,89,8,68,2,1,2
3395,32,87,4,74,2,2,3
3396,12,95,7,68,2,4,2
3397,23,95,6,73,3,2,2
3398,29,83,8,70,1,4,3
3399,34,77,9,69,2,0,2
3400,18,86,6,68,2,2,2
3401,23,93,5,71,3,2,1
3402,23,60,7,64,1,3,3
3403,21,100,5,71,1,3,1
3404,19,67,7,65,2,1,1
3405,23,79,7,68,3,1,3
3406,5,95,8,67,1,1,1
3407,24,69,7,67,2,2,2
3408,21,79,7,67,1,2,2
3409,19,65,9,63,1,1,1
3410,32,76,7,68,2,0,2
3411,16,67,6,66,2,1,1
3412,18,75,7,67,3,1,3
3413,32,75,6,68,2,3,2
3414,15,100,5,72,2,2,3
3415,17,100,5,70,1,3,1
3416,19,65,9,62,1,3,2
3417,25,89,6,69,2,2,1
3418,21,62,7,61,1,0,1
3419,12,61,7,58,1,2,1
3420,17,64,7,63,2,5,2
3421,16,99,9,71,3,4,2
3422,20,98,7,70,1,1,1
3423,23,68,6,64,2,1,1
3424,23,66,6,63,1,2,2
3425,9,70,8,63,1,1,2
3426,26,81,8,71,3,2,1
3427,22,83,8,65,2,0,1
3428,28,69,7,68,1,2,1
3429,23,90,5,70,3,1,2
3430,27,72,8,68,2,3,2
3431,23,97,7,69,2,3,1
3432,28,86,7,70,2,0,2
3433,23,77,5,67,1,0,3
3434,19,92,6,69,2,2,2
3435,34,93,6,73,1,2,3
3436,25,72,8,68,1,3,2
3437,23,74,8,67,2,2,1
3438,12,97,7,67,1,0,1
3439,12,67,8,64,2,2,1
3440,22,62,9,63,2,2,1
3441,21,78,8,67,2,1,2
3442,16,92,8,70,2,1,2
3443,21,91,6,71,3,1,2
3444,30,97,6,74,3,1,2
3445,24,81,9,70,3,2,3
3446,13,64,6,59,2,1,2
3447,19,84,8,64,2,0,1
3448,15,91,10,67,1,2,2
3449,18,64,8,63,2,1,1
3450,18,67,7,66,2,5,1
3451,17,60,5,62,2,1,2
3452,12,84,7,65,2,3,3
3453,19,95,9,73,2,3,3
3454,17,87,7,70,3,1,2
3455,2,99,9,62,1,0,2
3456,32,63,8,68,2,2,3
3457,27,96,7,74,2,1,3
3458,18,93,7,96,1,2,2
3459,20,73,5,66,3,1,1
3460,13,99,6,69,2,0,1
3461,30,72,6,70,2,1,1
3462,31,96,8,73,2,2,2
3463,21,95,7,69,1,1,1
3464,26,90,9,71,2,1,1
3465,21,83,7,65,1,0,1
3466,12,65,6,62,2,1,2
3467,18,81,6,69,1,1,2
3468,21,74,6,65,3,3,1
3469,17,92,7,68,2,1,2
3470,19,90,6,65,3,1,1
3471,19,96,5,72,2,4,3
3472,20,61,9,67,2,2,3
3473,20,92,7,68,2,2,2
3474,14,98,7,68,2,0,2
3475,16,92,6,66,1,2,2
3476,12,65,5,62,3,0,3
3477,26,63,7,65,2,2,2
3478,7,61,4,60,3,1,2
3479,27,85,8,70,2,2,1
3480,28,85,6,68,1,1,1
3481,18,99,7,72,1,1,2
3482,4,76,8,63,2,2,3
3483,18,73,7,63,1,1,2
3484,20,85,5,67,1,1,2
3485,14,93,9,68,1,4,2
3486,17,97,5,69,1,2,3
3487,29,92,4,75,1,1,3
3488,24,77,8,67,3,0,3
3489,14,85,5,69,2,2,1
3490,10,94,9,65,1,0,2
3491,18,80,8,65,2,2,2
3492,19,69,7,63,1,1,1
3493,23,67,6,65,2,2,2
3494,17,60,6,58,2,0,1
3495,23,89,6,70,1,0,1
3496,32,64,6,66,2,1,2
3497,25,70,9,63,2,2,1
3498,20,72,6,62,1,1,1
3499,19,82,8,69,3,2,2
3500,18,76,9,66,3,1,3
3501,27,87,6,68,2,0,1
3502,16,62,8,62,1,2,3
3503,20,65,6,64,2,0,2
3504,20,80,7,65,1,0,2
3505,17,73,6,64,1,2,1
3506,12,72,6,65,3,2,3
3507,22,63,7,65,1,3,2
3508,20,96,5,70,2,0,2
3509,23,88,8,71,3,2,2
3510,17,65,5,65,1,2,2
3511,27,63,5,67,2,1,3
3512,15,99,7,68,3,4,1
3513,30,87,6,73,1,1,2
3514,10,77,8,64,2,0,2
3515,23,88,7,71,1,3,1
3516,23,90,5,70,2,2,2
3517,15,91,8,68,2,4,2
3518,23,79,7,68,2,2,1
3519,28,77,7,68,2,3,1
3520,7,60,10,59,1,0,1
3521,23,97,9,74,2,2,2
3522,5,84,7,62,1,1,1
3523,14,68,5,64,3,2,2
3524,30,97,5,76,2,0,3
3525,17,97,9,70,2,2,1
3526,13,100,6,69,2,0,1
3527,19,95,7,69,3,0,1
3528,32,100,5,74,2,4,2
3529,9,70,8,62,1,2,3
3530,14,94,9,70,3,2,1
3531,29,93,9,71,2,4,1
3532,31,69,6,68,1,4,2
3533,19,64,8,66,1,3,3
3534,13,99,7,67,3,3,3
3535,33,72,8,71,1,3,1
3536,30,95,7,74,2,3,2
3537,24,60,6,65,1,3,2
3538,15,61,9,60,2,1,2
3539,20,79,7,69,1,2,2
3540,19,70,6,65,1,2,1
3541,22,88,7,69,2,3,1
3542,29,83,6,70,3,1,2
3543,25,63,8,65,2,0,2
3544,14,67,7,57,1,0,1
3545,28,76,6,68,1,0,2
3546,22,67,10,67,2,2,3
3547,24,92,5,70,2,2,2
3548,29,77,8,68,2,1,2
3549,13,64,7,62,2,1,1
3550,20,79,5,67,2,1,1
3551,17,64,6,66,2,0,2
3552,11,65,5,60,2,2,2
3553,22,70,10,65,1,0,2
3554,35,94,7,75,2,1,1
3555,9,97,7,67,2,4,2
3556,20,93,10,71,2,1,1
3557,24,73,6,63,2,0,2
3558,21,71,9,67,1,2,3
3559,19,82,8,68,1,2,1
3560,12,89,4,65,1,2,1
3561,21,100,6,72,2,1,3
3562,15,65,8,61,2,1,2
3563,7,62,7,60,2,1,2
3564,27,88,7,72,2,2,1
3565,26,93,6,72,2,2,2
3566,20,94,6,70,2,2,2
3567,21,87,7,67,3,2,2
3568,26,98,10,71,2,0,1
3569,21,80,6,66,2,0,2
3570,25,97,6,72,1,0,1
3571,18,99,7,70,2,1,3
3572,28,94,5,71,2,2,3
3573,22,72,8,64,3,2,2
3574,21,68,5,66,2,3,3
3575,12,82,5,64,1,2,2
3576,22,78,5,67,2,0,1
3577,15,95,5,67,3,3,2
3578,16,64,9,64,2,1,2
3579,15,70,8,61,1,0,2
3580,14,90,8,99,2,4,2
3581,33,64,8,67,1,3,3
3582,28,73,7,72,3,3,3
3583,32,75,7,66,2,1,2
3584,13,85,9,68,3,3,2
3585,20,66,9,64,1,1,2
3586,12,94,5,69,3,1,3
3587,16,78,10,65,1,0,1
3588,14,97,5,66,2,1,2
3589,27,79,6,73,1,3,2
3590,18,71,7,63,1,0,1
3591,26,66,7,66,3,3,2
3592,24,60,10,65,1,3,1
3593,34,81,9,71,1,1,2
3594,11,64,8,58,3,1,2
3595,28,76,9,68,2,0,1
3596,27,84,8,69,2,0,1
3597,14,71,6,63,1,0,1
3598,26,67,8,66,2,1,2
3599,22,91,7,69,2,0,3
3600,19,98,6,69,2,3,1
3601,15,64,9,63,2,2,2
3602,16,66,7,65,2,1,1
3603,32,98,5,76,2,2,3
3604,20,62,6,67,3,0,3
3605,25,99,8,70,2,1,1
3606,15,60,9,60,2,1,2
3607,15,95,8,68,2,2,3
3608,26,72,8,68,2,1,2
3609,12,98,6,70,2,2,1
3610,18,73,7,68,3,1,3
3611,20,86,7,69,2,3,1
3612,21,63,7,62,2,0,1
3613,19,70,7,64,2,1,3
3614,22,91,6,71,1,2,2
3615,24,81,8,68,2,1,1
3616,24,97,5,72,3,0,2
3617,14,77,5,64,1,1,3
3618,18,95,6,73,2,6,1
3619,27,78,8,69,1,0,1
3620,25,99,8,70,2,1,2
3621,12,98,4,69,2,3,1
3622,22,73,8,64,2,1,3
3623,8,95,7,66,1,2,2
3624,20,94,6,69,3,1,2
3625,31,68,7,68,1,1,1
3626,14,85,5,65,2,4,2
3627,15,63,7,62,2,4,1
3628,25,93,5,75,2,2,3
3629,11,67,6,60,1,0,1
3630,16,63,6,63,2,0,2
3631,24,76,8,66,2,2,2
3632,16,83,7,67,2,0,2
3633,19,94,8,68,2,1,2
3634,24,99,5,72,2,0,1
3635,23,78,7,66,3,0,1
3636,22,62,8,63,2,0,1
3637,18,90,9,71,2,1,3
3638,22,83,5,67,3,2,1
3639,19,78,6,66,2,1,1
3640,23,72,8,66,2,2,1
3641,17,80,9,68,2,4,1
3642,19,74,7,66,3,1,3
3643,14,90,5,68,2,0,1
3644,20,82,5,68,2,3,1
3645,15,95,7,68,1,0,3
3646,13,82,8,66,1,2,1
3647,22,70,7,66,2,1,1
3648,21,94,5,70,1,0,2
3649,25,82,9,68,1,1,3
3650,17,68,6,65,3,2,3
3651,22,85,8,70,3,1,2
3652,23,74,4,66,2,3,3
3653,23,94,9,68,2,0,2
3654,15,78,6,64,3,1,2
3655,21,89,9,69,2,0,2
3656,22,64,8,65,1,2,2
3657,20,76,5,69,1,3,2
3658,7,99,7,66,1,1,3
3659,21,92,9,68,2,1,2
3660,33,66,6,70,2,3,3
3661,18,71,9,65,2,1,2
3662,16,73,8,65,2,0,3
3663,22,86,9,68,2,1,2
3664,22,90,7,67,1,0,2
3665,27,90,7,72,2,0,1
3666,12,80,10,70,3,1,3
3667,24,92,8,72,3,1,3
3668,24,77,7,71,1,1,3
3669,19,65,8,64,1,1,2
3670,22,83,6,69,2,2,2
3671,26,98,7,73,2,4,1
3672,25,92,9,70,2,1,1
3673,13,83,7,68,2,1,1
3674,25,86,6,71,2,2,2
3675,20,97,6,71,1,1,1
3676,20,77,7,66,3,0,3
3677,20,73,6,68,1,3,3
3678,19,99,5,70,1,0,2
3679,27,95,5,72,1,3,2
3680,19,73,9,66,3,1,1
3681,13,79,7,65,1,3,3
3682,18,77,7,66,3,3,3
3683,21,66,6,65,1,3,1
3684,27,98,6,72,1,0,1
3685,24,76,6,68,2,2,3
3686,15,95,7,68,3,0,3
3687,35,68,5,67,2,0,3
3688,22,82,9,68,1,2,1
3689,28,61,7,67,3,1,2
3690,19,91,7,69,1,3,3
3691,23,83,8,65,2,2,1
3692,25,85,8,70,2,2,2
3693,27,62,6,64,1,1,2
3694,26,68,8,66,2,2,1
3695,25,63,8,64,2,1,3
3696,18,72,7,66,3,1,3
3697,17,85,9,67,2,1,2
3698,22,83,8,68,2,3,2
3699,26,84,8,71,2,5,2
3700,19,82,9,67,2,1,1
3701,26,71,7,69,2,3,1
3702,29,70,7,67,1,1,2
3703,15,65,8,61,2,4,1
3704,15,94,7,68,2,0,2
3705,19,85,8,67,2,2,2
3706,22,67,6,64,1,1,2
3707,17,67,4,63,2,3,2
3708,28,95,8,72,3,3,3
3709,23,90,5,69,1,2,1
3710,20,86,6,66,2,1,3
3711,11,76,8,64,1,1,3
3712,12,70,8,61,2,2,2
3713,22,99,9,71,2,2,1
3714,7,92,4,63,2,0,3
3715,26,72,7,65,1,2,2
3716,19,94,7,71,2,2,3
3717,39,90,8,78,3,2,2
3718,34,72,9,73,1,1,3
3719,19,77,5,65,1,1,1
3720,19,67,7,66,3,0,2
3721,26,64,8,66,1,3,2
3722,30,89,6,74,2,3,3
3723,10,71,10,62,1,4,3
3724,9,93,6,66,1,1,2
3725,16,100,7,71,2,4,1
3726,23,63,5,67,2,2,3
3727,23,79,7,69,1,0,2
3728,26,92,4,72,2,2,3
3729,13,92,7,72,2,2,3
3730,6,90,9,65,2,2,2
3731,25,74,5,71,3,1,2
3732,15,78,5,64,2,0,3
3733,8,84,9,61,1,1,1
3734,21,99,9,69,1,1,3
3735,25,73,5,65,2,1,1
3736,19,97,10,69,3,3,1
3737,17,71,8,64,1,2,3
3738,19,100,9,69,3,1,3
3739,18,87,6,68,1,1,1
3740,12,79,9,63,1,1,3
3741,16,85,7,66,3,1,2
3742,23,71,7,65,1,1,2
3743,22,71,8,66,2,2,2
3744,21,65,6,67,2,3,2
3745,14,65,5,62,1,3,1
3746,19,74,7,66,2,2,1
3747,7,91,7,68,3,3,3
3748,21,84,6,68,2,2,3
3749,29,64,9,63,2,0,1
3750,11,94,10,66,2,1,2
3751,16,84,6,65,1,3,2
3752,22,98,7,72,2,1,3
3753,28,87,6,70,2,4,1
3754,17,67,10,63,2,1,2
3755,16,79,8,65,2,0,1
3756,8,86,8,65,1,1,1
3757,21,61,9,66,2,1,2
3758,32,61,7,68,3,0,3
3760,20,70,9,66,1,3,2
3761,22,77,8,68,2,3,3
3762,20,79,6,64,2,0,1
3763,15,66,6,62,1,2,2
3764,25,87,6,67,2,0,1
3765,21,84,9,67,2,1,1
3766,20,72,9,65,1,1,2
3767,14,61,10,59,2,2,1
3768,28,63,6,66,1,0,1
3769,24,76,7,68,2,4,2
3770,17,66,6,63,2,2,3
3771,26,75,7,68,2,2,2
3772,17,85,8,68,1,2,2
3773,15,82,7,66,2,3,1
3774,15,69,9,63,1,1,2
3775,9,74,6,61,1,3,1
3776,23,85,8,68,1,0,3
3778,13,90,4,69,3,1,3
3779,8,82,5,64,2,0,1
3780,19,74,7,68,3,1,3
3781,19,75,10,66,1,0,1
3782,18,95,6,68,2,0,1
3783,14,62,7,62,1,2,2
3784,13,100,8,68,1,1,1
3785,23,87,6,69,2,1,1
3786,17,87,6,70,2,2,1
3787,22,62,7,65,1,4,1
3788,15,84,6,68,2,3,2
3789,21,79,4,67,1,0,1
3790,28,64,6,64,2,0,1
3791,24,71,8,63,2,2,2
3792,18,96,8,67,2,1,2
3793,22,82,9,66,2,1,1
3794,19,77,9,67,2,2,1
3795,20,63,6,63,2,2,2
3796,18,89,6,69,2,3,3
3797,19,88,6,70,2,3,2
3798,21,85,7,70,2,0,3
3799,14,80,6,65,2,0,3
3800,14,77,7,64,1,2,2
3801,12,84,6,67,3,1,2
3802,10,69,8,61,2,1,2
3803,13,98,6,70,2,1,1
3804,21,84,6,68,3,2,3
3805,15,72,8,64,3,0,2
3806,23,78,8,68,2,1,3
3807,20,92,7,68,1,1,2
3808,8,66,8,63,2,0,1
3809,24,72,8,65,1,1,1
3810,25,87,10,69,2,4,1
3811,14,73,8,63,2,2,1
3812,23,92,10,69,2,1,1
3813,15,65,7,61,2,3,3
3815,12,63,9,62,1,1,3
3816,9,61,7,58,2,0,2
3817,18,96,6,71,2,2,2
3818,19,83,6,69,2,5,2
3819,18,74,8,68,3,1,3
3820,13,69,5,61,2,0,2
3821,18,85,6,67,2,3,1
3822,22,80,9,68,2,2,2
3823,20,100,8,72,2,3,1
3824,21,99,4,71,2,1,2
3825,16,85,5,67,1,3,2
3826,27,78,10,68,2,3,2
3827,13,80,9,64,2,0,3
3828,23,87,6,73,3,3,3
3829,27,64,5,65,2,0,1
3830,23,73,5,67,3,1,2
3831,19,63,8,63,1,0,2
3832,17,63,10,63,2,0,1
3833,26,68,10,69,3,4,2
3834,11,79,5,68,2,1,3
3835,14,91,7,68,2,2,1
3836,18,79,6,69,2,3,1
3837,27,73,7,73,3,5,3
3838,22,63,5,66,3,3,1
3839,14,82,6,68,2,3,2
3840,18,71,6,65,2,2,2
3841,16,85,8,67,3,4,1
3842,16,99,6,70,1,2,2
3843,26,64,6,66,2,1,1
3844,12,68,8,64,3,3,1
3845,30,79,9,69,2,1,1
3846,25,99,10,71,2,1,2
3847,27,91,8,68,2,0,1
3848,17,96,7,68,1,2,2
3849,19,73,9,66,3,0,2
3850,11,100,9,70,2,2,2
3851,17,64,8,65,2,0,3
3852,23,62,5,63,2,1,2
3853,28,94,9,70,2,0,2
3854,13,97,8,67,2,0,3
3855,18,64,6,63,2,1,2
3856,19,65,6,64,2,1,1
3857,12,61,8,60,2,2,3
3858,24,64,4,62,1,0,1
3859,16,68,7,65,3,2,1
3860,19,99,6,69,2,0,3
3861,17,87,6,68,1,1,1
3862,15,91,6,66,2,1,2
3863,20,91,5,72,1,4,1
3864,19,81,9,68,2,2,3
3865,18,92,4,69,2,3,3
3866,16,84,7,65,1,1,3
3867,22,73,6,65,1,0,1
3868,30,82,10,70,1,2,1
3869,21,81,7,67,3,1,2
3870,26,93,4,73,2,4,1
3871,12,99,8,70,2,2,2
3872,21,76,5,66,2,1,3
3873,13,91,8,68,2,1,1
3874,11,64,8,61,2,2,1
3875,16,91,9,70,1,0,3
3876,27,75,7,66,1,2,2
3877,26,62,8,67,2,4,1
3878,21,75,7,69,3,1,2
3879,11,84,6,64,1,2,2
3880,19,65,9,65,1,0,3
3881,22,97,5,75,1,7,2
3882,21,63,7,63,2,2,2
3883,9,97,6,69,1,5,2
3884,15,88,8,68,1,2,2
3885,20,73,6,66,2,2,3
3886,23,76,6,66,1,2,3
3887,7,90,7,66,1,4,2
3888,19,84,9,68,2,2,2
3889,21,87,6,65,2,1,1
3890,25,76,6,70,3,3,1
3891,24,80,5,68,2,3,3
3892,23,100,6,70,1,1,2
3893,15,69,8,61,2,2,2
3894,9,77,7,61,2,3,2
3895,18,72,7,64,1,6,1
3896,26,91,10,71,1,4,3
3897,28,91,4,72,1,1,2
3898,24,72,10,66,3,1,1
3899,23,63,9,63,3,0,1
3900,22,60,7,62,2,3,2
3901,17,77,8,65,1,3,3
3902,19,76,6,66,2,2,2
3903,30,100,7,72,2,2,1
3904,14,79,10,68,2,2,2
3905,30,70,6,70,3,2,2
3906,18,96,7,70,2,1,2
3907,28,80,6,73,3,2,1
3908,12,84,6,67,3,2,3
3909,24,64,6,65,2,3,2
3910,16,75,5,65,2,1,2
3911,12,98,7,65,2,0,3
3912,21,84,7,70,2,0,2
3913,26,74,6,66,2,3,2
3914,15,85,4,65,2,0,2
3915,11,96,7,68,2,2,1
3916,19,71,7,66,2,3,3
3917,19,80,10,65,3,1,2
3918,23,98,7,71,1,2,1
3919,26,67,8,65,2,2,3
3920,20,89,6,70,3,0,2
3921,31,85,9,69,1,0,2
3922,21,87,6,71,3,3,3
3923,18,74,8,67,2,0,2
3924,10,73,8,64,3,3,1
3925,18,87,8,82,3,1,1
3926,18,69,10,66,2,2,3
3927,26,77,6,66,1,1,1
3928,23,68,9,65,2,1,2
3929,13,60,9,61,1,2,2
3930,21,99,7,72,3,2,2
3931,24,77,10,70,2,3,2
3932,29,99,7,71,1,0,2
3933,25,66,7,84,2,4,2
3934,25,83,7,72,1,2,1
3935,20,68,5,67,2,1,1
3936,22,92,8,72,2,2,2
3937,27,91,8,70,1,1,2
3938,12,65,7,62,2,1,1
3939,18,96,10,71,1,3,2
3940,15,68,6,62,1,3,3
3941,22,85,4,68,1,1,1
3942,27,99,10,74,3,2,1
3943,16,95,9,68,2,0,2
3944,6,98,8,64,2,1,3
3945,18,74,6,65,2,0,1
3946,25,64,8,66,2,1,1
3947,23,68,5,68,1,5,1
3948,23,80,7,67,1,2,1
3949,18,92,6,67,1,1,2
3950,12,66,7,63,1,2,2
3951,23,86,8,71,2,2,1
3952,15,73,5,63,1,1,1
3953,33,74,8,66,2,0,2
3954,23,86,7,67,1,2,2
3955,17,79,8,66,2,0,2
3956,16,92,7,70,3,2,2
3957,19,66,8,64,1,3,2
3958,19,92,6,71,1,1,3
3959,27,63,4,68,2,0,1
3960,21,68,5,64,1,2,3
3961,16,86,6,66,1,1,1
3962,31,94,5,72,1,1,3
3963,20,70,9,66,3,2,2
3964,25,73,7,70,2,0,2
3965,16,81,8,66,3,1,2
3966,22,68,8,68,2,1,2
3967,22,92,7,70,3,2,2
3968,9,91,10,64,3,0,1
3969,32,66,10,71,3,3,2
3970,28,79,9,72,1,2,1
3971,18,91,6,71,2,5,1
3972,13,73,9,63,2,0,2
3973,22,85,4,68,2,1,3
3974,21,62,9,63,2,1,2
3975,22,84,4,66,2,0,3
3976,21,66,7,63,3,1,2
3977,23,93,9,72,3,1,1
3978,29,74,8,70,3,3,1
3979,23,71,5,65,2,1,1
3980,14,94,7,67,2,0,2
3981,28,62,8,66,2,2,1
3982,30,76,7,69,2,1,2
3983,39,75,6,73,3,1,3
3984,13,71,8,66,3,2,2
3985,21,96,9,70,2,0,2
3986,8,90,7,68,3,2,1
3987,23,63,9,65,2,2,2
3988,17,89,7,67,2,1,1
3989,32,81,6,71,3,2,3
3990,15,96,9,70,2,2,1
3991,10,73,9,61,1,5,1
3992,17,83,6,69,2,0,2
3993,8,80,6,63,2,1,1
3994,25,80,10,67,1,0,1
3995,8,78,7,65,2,0,2
3996,20,68,7,63,3,0,1
3997,8,90,7,67,3,3,3
3998,18,78,9,66,2,2,1
3999,30,98,10,72,2,0,1
4000,22,70,7,68,1,3,1
4001,15,87,10,67,2,1,1
4002,20,98,6,72,2,1,3
4003,20,87,7,66,2,0,1
4004,23,95,8,73,2,1,2
4005,12,93,6,71,1,4,3
4006,24,74,8,65,3,1,1
4007,4,84,6,65,2,5,2
4008,16,66,5,65,2,2,2
4009,17,81,4,68,1,2,2
4010,24,69,7,70,2,7,3
4011,20,90,8,68,1,1,2
4012,12,81,5,62,3,0,1
4013,14,76,7,66,3,3,1
4014,21,71,7,65,1,3,1
4015,20,100,7,71,2,1,1
4016,17,63,6,61,1,0,2
4017,17,62,7,63,3,2,3
4018,24,69,7,67,1,3,2
4019,17,99,8,70,1,2,3
4020,19,99,5,73,1,3,2
4021,33,86,7,72,2,1,3
4022,11,95,5,69,1,1,1
4023,9,69,7,61,2,1,2
4024,25,99,5,71,2,1,1
4025,16,66,6,64,2,1,2
4026,18,64,7,61,2,1,3
4027,15,64,6,63,1,3,1
4028,18,83,9,65,3,2,1
4029,30,91,9,73,1,3,1
4030,25,75,8,68,3,2,3
4031,25,99,8,72,2,1,2
4032,12,77,7,62,2,1,2
4033,13,66,9,63,1,3,2
4034,3,79,7,58,1,0,2
4035,15,87,10,68,2,1,3
4036,26,93,6,74,1,1,2
4037,23,78,5,68,2,1,2
4038,19,84,5,67,2,1,3
4039,20,71,5,65,1,0,2
4040,16,86,5,63,1,0,1
4041,21,99,7,71,3,2,2
4042,25,62,8,62,2,0,2
4043,10,95,7,66,3,2,1
4044,22,82,5,65,1,1,1
4045,26,70,6,66,1,0,1
4046,18,98,8,71,2,3,2
4047,24,79,6,68,3,2,1
4048,37,73,6,72,2,0,3
4049,19,67,5,66,2,1,2
4050,22,70,6,66,1,4,3
4051,16,93,6,67,3,2,1
4052,21,85,7,71,2,5,3
4053,23,97,8,72,1,2,3
4054,21,69,7,64,2,3,1
4055,14,65,7,60,1,1,1
4056,21,60,8,64,2,2,2
4057,29,80,5,70,2,2,2
4058,23,100,10,72,2,3,2
4059,26,88,6,68,2,0,1
4060,19,72,8,62,2,0,2
4061,24,95,5,68,2,0,1
4062,22,91,7,72,2,2,1
4063,14,61,7,60,2,0,2
4064,22,93,9,72,1,3,1
4065,14,72,7,65,2,2,2
4066,16,66,9,63,3,3,1
4067,21,69,7,66,2,2,2
4068,22,79,10,65,1,1,2
4069,13,77,4,65,2,1,2
4070,26,72,8,67,2,2,1
4071,23,67,4,65,1,4,1
4072,16,90,7,67,2,0,3
4073,11,100,9,66,1,1,1
4074,19,91,9,71,3,2,3
4075,17,72,8,64,2,1,2
4076,21,70,7,61,2,0,2
4077,18,69,8,65,1,1,3
4078,8,65,10,61,2,1,2
4079,18,82,7,64,1,1,1
4080,18,84,8,69,1,0,1
4081,24,88,6,71,3,4,2
4082,16,87,9,70,3,3,2
4083,30,72,8,70,3,1,1
4084,9,73,6,62,1,0,1
4085,28,87,8,73,2,2,2
4086,19,74,8,66,3,0,2
4087,25,69,8,66,2,1,3
4088,20,75,7,66,2,3,3
4089,27,71,9,66,2,3,3
4090,18,64,6,65,2,2,2
4091,13,93,7,67,3,2,2
4092,29,94,7,76,2,6,1
4093,19,69,9,66,2,0,3
4094,21,63,6,63,1,1,3
4095,27,90,7,71,2,0,2
4096,14,68,6,63,1,1,2
4097,24,76,7,67,1,1,3
4098,16,63,8,63,2,0,3
4099,19,69,5,66,2,0,3
4100,20,92,9,72,1,3,3
4101,11,92,8,70,3,4,2
4102,15,68,6,62,2,0,2
4103,28,73,6,69,2,0,2
4104,25,65,9,66,2,2,2
4105,20,63,8,64,2,2,3
4106,21,100,6,70,2,2,1
4107,18,86,6,67,3,0,1
4108,28,82,8,71,1,1,2
4109,19,91,8,69,3,1,3
4110,21,94,8,70,2,1,2
4111,27,92,7,70,2,0,1
4112,15,61,8,61,2,1,2
4113,29,67,7,65,2,0,2
4114,11,86,6,67,2,0,3
4115,30,75,9,70,1,1,3
4116,18,99,8,67,2,2,1
4117,19,87,6,68,2,3,1
4118,9,98,7,69,2,2,2
4119,17,68,7,65,2,1,2
4120,14,95,6,68,2,2,1
4121,16,73,7,67,2,1,3
4122,19,100,6,70,2,1,3
4123,26,66,8,68,3,2,2
4124,21,81,7,69,2,1,1
4125,22,92,5,70,1,0,1
4126,13,77,7,67,2,2,1
4127,15,79,6,70,2,4,1
4128,31,99,4,74,3,1,3
4129,16,77,7,63,1,1,1
4130,30,84,9,72,2,1,1
4131,19,62,7,62,1,0,1
4133,26,86,7,68,2,0,1
4134,28,76,6,72,3,3,3
4135,19,61,6,64,3,1,3
4136,18,84,5,64,2,0,2
4137,20,61,8,63,2,0,1
4138,22,60,8,66,2,2,2
4139,25,85,7,71,2,2,3
4140,20,68,4,70,3,4,3
4141,24,68,8,67,1,3,2
4142,30,86,6,73,2,0,1
4143,22,62,7,64,2,2,3
4144,22,73,5,65,2,4,2
4145,11,66,7,62,2,3,2
4146,4,83,7,64,1,1,1
4147,22,86,4,67,1,1,1
4148,19,89,9,74,3,5,2
4149,17,70,7,63,2,1,1
4150,21,64,7,64,1,1,2
4151,20,63,8,64,1,4,2
4152,27,77,7,70,3,1,3
4153,21,98,8,71,2,3,1
4154,16,69,5,63,2,0,2
4155,26,70,7,66,2,0,1
4156,19,64,4,65,2,1,3
4157,23,84,7,70,2,2,2
4158,17,87,9,65,2,2,1
4159,16,86,5,68,3,0,2
4160,21,94,6,72,2,1,2
4161,20,79,4,67,1,0,2
4162,23,65,7,65,1,1,3
4163,18,72,8,66,1,2,3
4164,9,86,8,67,2,1,1
4165,17,85,6,65,2,1,2
4166,25,81,4,68,2,2,2
4167,18,87,5,68,3,2,2
4168,19,85,9,69,2,1,3
4169,26,95,8,71,2,2,2
4170,16,83,7,64,2,0,1
4171,11,91,7,65,2,1,2
4172,19,70,5,64,2,1,1
